"Contents","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","...18","...19","...20","...21"
"Table 5a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Median house price (existing dwellings) by local authority district, England and Wales, year ending September 2002 to year ending September 2018 (£)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Region code","Region name","Local authority code","Local authority name","Year ending Sep 2002","Year ending Sep 2003","Year ending Sep 2004","Year ending Sep 2005","Year ending Sep 2006","Year ending Sep 2007","Year ending Sep 2008","Year ending Sep 2009","Year ending Sep 2010","Year ending Sep 2011","Year ending Sep 2012","Year ending Sep 2013","Year ending Sep 2014","Year ending Sep 2015","Year ending Sep 2016","Year ending Sep 2017","Year ending Sep 2018"
"E12000006","East","E07000009","East Cambridgeshire","118500","139000","157500","169000","170000","185875","190000","168000","184975","184995","186000","196021","204000","229950","250000","270000","278975"
"E12000006","East","E07000010","Fenland","78000","94000","117000","127000","130000","135000","140000","125000","132000","130000","128500","127000","139997.5","147500","160000","175000","182000"
"E12000006","East","E07000011","Huntingdonshire","106000","128000","146997.5","156000","166500","175500","180000","167500","175000","172500","174997.5","177000","190000","210000","229000","250000","255000"
"E12000006","East","E07000012","South Cambridgeshire","152000","175000","187500","200000","215000","235000","246500","214000","233500","235000","242250","249999.5","259875","300000","330000","350000","350000"
"E12000006","East","E07000066","Basildon","109950","133500","153000","158000","170000","178000","184995","173000","185500","180000","188000","190000","200000","225000","258500","275000","288000"
"E12000006","East","E07000067","Braintree","113972.5","137995","155000","169000","172500","185000","189995","167500","180000","182000","183250","190000","203750","220000","245000","265000","275000"
"E12000006","East","E07000068","Brentwood","165000","196500","222000","238000","245000","262000","250000","250000","270000","275000","272000","275000","300000","330000","385750","405000","434500"
"E12000006","East","E07000069","Castle Point","119995","150000","169995","177000","180000","195000","205000","175000","193000","191750","195000","196997.5","210000","239995","263750","290000","295000"
"E12000006","East","E07000070","Chelmsford","131000","163000","179000","190000","195000","218000","220000","200000","219950","219000","223250","228000","242000","267000","300000","320000","335000"
"E12000006","East","E07000071","Colchester","109000","130000","150000","159995","165000","175000","178500","169000","175000","180000","179995","182500","188000","205000","227500","250000","260000"
"E12000006","East","E07000072","Epping Forest","175000","208000","225000","230000","245000","265000","275000","250000","280000","278500","281500","295000","330000","362500","408000","430000","445000"
"E12000006","East","E07000073","Harlow","108500","129900","140000","153500","157000","168000","171000","157000","165000","169497.5","170000","172000","185000","218500","250000","270000","270000"
"E12000006","East","E07000074","Maldon","130000","152950","179975","190000","195000","209950","220000","192000","200000","210000","205000","218500","228000","249997","279995","304000","317500"
"E12000006","East","E07000075","Rochford","132000","165000","181500","195000","198000","215000","226000","190000","210500","210000","210000","215000","228750","252500","289747.5","320000","327000"
"E12000006","East","E07000076","Tendring","92997.5","125000","140000","150000","155000","164000","170000","145000","151000","154000","152500","150000","160000","170000","181000","210000","222500"
"E12000006","East","E07000077","Uttlesford","170000","190000","215000","234972.5","242250","250000","269995","247500","265000","273550","270000","278500","304500","323750","350000","375000","393750"
"E12000006","East","E07000095","Broxbourne","143500","174995","187000","195000","199997.5","216000","220000","205000","220000","224000","223000","230000","249995","275000","325000","340000","350000"
"E12000006","East","E07000096","Dacorum","146000","175000","194000","205000","214000","230000","245000","220000","247500","247500","242500","249500","270000","306075","345000","375000","375000"
"E12000006","East","E07000242","East Hertfordshire","160000","189950","208000","220000","231750","247000","249999","232000","249995","250000","250000","263500","282000","315000","350000","375000","385000"
"E12000006","East","E07000098","Hertsmere","176000","205000","225000","228000","240000","262000","269975","250000","280000","288250","295000","301000","340000","375000","430000","470000","470000"
"E12000006","East","E07000099","North Hertfordshire","130000","159995","180000","187500","198000","215000","225000","200000","220000","230000","225000","225000","245000","275000","304000","330000","345000"
"E12000006","East","E07000240","St Albans","200000","235000","249000","258000","280000","307000","320850","298975","342500","350000","350000","365000","390050","448000","500000","525000","545000"
"E12000006","East","E07000243","Stevenage","108000","133000","142500","155000","156000","169995","173750","158000","165500","167950","165000","169000","187000","219000","250000","268000","275000"
"E12000006","East","E07000102","Three Rivers","182500","209950","234500","240000","250000","277000","275000","250000","290000","295000","305000","315000","340000","388000","450000","465000","470000"
"E12000006","East","E07000103","Watford","136950","163525","174950","184000","192000","215000","227000","200000","220000","220000","225000","230000","250000","290000","339000","362375","370000"
"E12000006","East","E07000241","Welwyn Hatfield","145000","169000","185600","195000","210000","219975","221500","217500","230000","235000","234500","243000","269450","295000","352250","370000","365000"
"E12000006","East","E07000143","Breckland","88995","110000","130000","139000","145000","163000","159995","148500","156000","150000","155000","153000","165000","174000","190000","200000","220000"
"E12000006","East","E07000144","Broadland","110000","133950","146000","157000","165000","181500","185000","157500","170000","167500","172000","175000","186000","203000","220000","233000","240000"
"E12000006","East","E07000145","Great Yarmouth","69972.5","87500","111475","116000","119950","135000","132500","125000","132000","125000","127000","133000","135000","145000","149725","161000","170000"
"E12000006","East","E07000146","King's Lynn and West Norfolk","87500","113000","130000","144150","148000","157000","160000","147925","155000","150000","149950","155000","160000","168000","180000","199950","208000"
"E12000006","East","E07000147","North Norfolk","103000","128000","150000","160000","167250","178000","185000","170000","180000","176000","174000","180000","190000","196000","217500","230000","240000"
"E12000006","East","E07000148","Norwich","84500","105000","118950","124000","132350","150000","151950","133000","143250","139250","139950","145000","155000","162500","172000","185000","194000"
"E12000006","East","E07000149","South Norfolk","110000","135000","152000","164000","175000","187000","186000","165000","175000","175000","175000","180000","190000","205000","220000","235000","243000"
"E12000006","East","E07000200","Babergh","124000","140000","160000","168000","176000","192500","196000","170000","190000","192500","195000","190000","210000","220000","248997.5","265000","265000"
"E12000006","East","E07000201","Forest Heath","93625","117000","132000","138000","143000","157000","164000","135000","147500","146975","149950","149999.5","160000","175000","186000","202500","213250"
"E12000006","East","E07000202","Ipswich","82500","97000","117375","123000","129950","141500","143000","125000","132000","134000","134000","135000","147000","157500","169000","184000","190000"
"E12000006","East","E07000203","Mid Suffolk","115000","133250","154000","165000","167500","180000","185975","167250","175000","180000","175000","175000","193500","208000","230000","257500","260000"
"E12000006","East","E07000204","St Edmundsbury","110000","130750","152500","164000","170000","180000","187902","170000","179000","183500","179475","186000","208000","227995","240000","259950","265250"
"E12000006","East","E07000205","Suffolk Coastal","120000","140000","165000","174225","179000","195000","206000","185000","205000","202000","199995","205000","219000","235000","252500","270000","280000"
"E12000006","East","E07000206","Waveney","75500","94950","118000","124500","130000","144995","149950","134950","145000","137750","140000","140000","150000","159995","162749.5","180000","186500"
"E12000007","London","E09000007","Camden","270000","279000","290000","315000","341000","397500","437500","410000","460000","490000","492250","575000","640000","675000","730000","775000","732600"
"E12000007","London","E09000001","City of London","240000","285000","292500","306000","320000","395000","399950","377500","430000","455000","445000","564500","675000","775000","795000","835000","725000"
"E12000007","London","E09000012","Hackney","168000","190000","204250","217500","230000","250000","274000","250000","300000","297650","322000","357250","415000","456200","510000","525000","532500"
"E12000007","London","E09000013","Hammersmith and Fulham","250000","270000","299999","313500","342000","395000","418000","420000","465000","462500","486000","555000","626203","695000","695000","745000","710750"
"E12000007","London","E09000014","Haringey","168500","190000","206000","223000","235000","250000","270000","250000","285000","305000","312000","339100","385000","435000","480000","520000","518000"
"E12000007","London","E09000019","Islington","231000","240000","246500","265000","289475","335000","350000","342000","365000","399950","420000","440000","525000","579500","577500","607500","585000"
"E12000007","London","E09000020","Kensington and Chelsea","386000","385000","449999","450000","499950","635000","665000","675000","750000","781250","875000","960000","1150000","1190000","1130000","1300000","1325000"
"E12000007","London","E09000022","Lambeth","182000","197000","215000","225000","240000","272000","280000","269000","305000","305000","315000","340000","409000","454975","495000","510000","505000"
"E12000007","London","E09000023","Lewisham","135000","160000","175000","184950","197500","218000","230000","215000","231000","240000","248000","250000","299995","348000","385000","415000","415000"
"E12000007","London","E09000025","Newham","129000","164000","181500","190000","201000","225000","230000","192750","210000","215000","218000","222000","249999","287500","330000","360000","375000"
"E12000007","London","E09000028","Southwark","185000","195000","215000","230000","240000","265000","270000","275000","305000","320000","320000","342500","395396","448975","480000","500000","500000"
"E12000007","London","E09000030","Tower Hamlets","185000","193750","215000","230000","239000","275000","295000","270000","300000","307500","310000","325000","370000","411444","450000","465000","462500"
"E12000007","London","E09000032","Wandsworth","225000","237000","250000","262000","290000","345000","355000","342500","382010","387000","400000","450000","520000","545000","595000","620225","607500"
"E12000007","London","E09000033","Westminster","300000","315000","335000","357500","385000","450000","499950","495000","550000","600000","595000","720000","795000","835000","870000","930600","910000"
"E12000007","London","E09000002","Barking and Dagenham","106000","136000","155000","164000","165000","180000","191175","165000","165000","170000","170000","177500","205500","235000","276000","300000","307500"
"E12000007","London","E09000003","Barnet","195000","225000","247500","250000","265000","290000","295000","290000","325000","330000","345000","360000","400000","440000","490000","527800","535000"
"E12000007","London","E09000004","Bexley","130000","157000","172000","182000","190000","208000","215000","195000","209995","218000","215000","225000","249995","280000","323660","340000","353000"
"E12000007","London","E09000005","Brent","175000","205000","225000","240000","249000","275000","283000","270000","285000","305000","322500","345000","385000","435000","467500","495000","504750"
"E12000007","London","E09000006","Bromley","168000","197000","215000","225000","236000","250000","260000","247500","270000","275000","280000","286000","330000","365130","410000","439950","445000"
"E12000007","London","E09000008","Croydon","140000","168000","183000","192000","199950","220000","230000","210500","220000","223000","228000","235000","250000","295000","335000","360000","372500"
"E12000007","London","E09000009","Ealing","181000","208000","228000","237500","245000","260000","280000","260000","277750","286250","300000","325000","370000","410000","457250","475000","473000"
"E12000007","London","E09000010","Enfield","145000","174995","189995","200000","210000","227000","237000","223000","236750","240000","244000","250000","280000","320000","375000","400000","393000"
"E12000007","London","E09000011","Greenwich","135000","160000","175000","188000","198000","215000","225000","212000","235000","240000","239725","249950","280000","320000","367722","387500","390625"
"E12000007","London","E09000015","Harrow","185000","225000","240750","248000","250000","275000","285000","260000","287000","300000","307000","325000","355000","410000","460000","495000","485000"
"E12000007","London","E09000016","Havering","137500","169500","185000","194000","200000","219000","227000","203500","219995","220000","225000","232500","250000","280000","327000","350000","360000"
"E12000007","London","E09000017","Hillingdon","158000","187000","205000","215000","225000","240000","248000","230000","248000","250000","250000","265000","295000","339950","395000","422000","421130"
"E12000007","London","E09000018","Hounslow","165000","186500","207000","220000","232000","248000","250000","240000","250000","250000","250000","275000","305000","335000","380000","390000","400000"
"E12000007","London","E09000021","Kingston upon Thames","187000","210000","227000","237500","247500","283000","295000","270000","297500","302000","310000","330000","370000","405000","455000","485000","485000"
"E12000007","London","E09000024","Merton","175000","198000","220000","229975","239975","250000","273358","250000","288000","298000","300000","325000","375000","399950","455000","460000","475000"
"E12000007","London","E09000026","Redbridge","157995","189995","216000","227000","235000","250000","258000","240000","250000","250000","262500","270000","295000","339000","385000","420000","432000"
"E12000007","London","E09000027","Richmond upon Thames","244950","257000","285000","295000","320000","370000","390000","350000","402000","420000","427250","470000","515000","572500","610000","640000","644500"
"E12000007","London","E09000029","Sutton","148500","170000","182250","196000","205000","225000","239250","215000","227500","237000","240000","250000","272000","312000","347750","372500","385000"
"E12000007","London","E09000031","Waltham Forest","140000","168000","185000","199000","208000","235000","240000","210000","225000","233000","242000","250000","306100","360000","413562.5","445000","452500"
"E12000008","South East","E06000036","Bracknell Forest","147950","170000","177500","184950","194950","215000","219950","196000","220000","213500","225000","230000","250000","280000","319950","330000","335000"
"E12000008","South East","E06000043","Brighton and Hove","141000","163000","176250","190000","199950","230000","237500","210000","235000","240000","240000","248950","270000","292000","320000","345000","346000"
"E12000008","South East","E06000046","Isle of Wight","100000","125000","146725","155000","167500","175000","180000","165000","175000","170000","172725","170000","177000","180000","190000","200000","203000"
"E12000008","South East","E06000035","Medway","89000","111700","128495","135250","140000","154995","157000","137100","150000","148000","147500","155000","165000","180000","210000","230000","240000"
"E12000008","South East","E06000042","Milton Keynes","105000","127000","145000","151500","158000","174000","175000","155000","168000","168000","174125","180000","190000","215500","236000","255000","262000"
"E12000008","South East","E06000044","Portsmouth","95000","118000","131000","138000","140000","152000","155000","139950","150000","148000","150000","150000","162000","169475","183000","199000","210000"
"E12000008","South East","E06000038","Reading","136000","155000","160687.5","170000","177500","199000","202250","180000","192500","190000","195000","205000","222500","249950","283750","300000","304475"
"E12000008","South East","E06000039","Slough","124000","144950","160000","171500","176000","189950","197500","175000","183000","190000","192250","202000","217500","246607.5","286000","318000","319975"
"E12000008","South East","E06000045","Southampton","105000","126675","140000","147000","152500","162500","165000","147975","162500","161375","160000","159000","167975","175000","190000","205000","217500"
"E12000008","South East","E06000037","West Berkshire","163000","181000","195000","210000","220000","238500","245000","229975","239250","245000","242000","249999","250000","285000","325000","335000","347500"
"E12000008","South East","E06000040","Windsor and Maidenhead","210000","240000","249950","268000","275000","307250","320000","295000","320000","325000","322500","333000","365000","410000","455000","477775","469000"
"E12000008","South East","E06000041","Wokingham","189950","214950","227000","240000","245000","272500","270000","249000","267500","275000","279950","282500","317500","350000","395500","407750","410000"
"E12000008","South East","E07000004","Aylesbury Vale","138000","155250","174000","184000","195000","214000","220000","202000","217000","226000","227000","226000","240000","260000","289000","315000","315000"
"E12000008","South East","E07000005","Chiltern","230500","267000","300000","295000","330000","345000","370000","345500","360000","368000","375000","368250","420000","447000","500000","530000","550000"
"E12000008","South East","E07000006","South Bucks","230000","272750","295000","319000","330000","375000","370000","340000","389950","381500","385000","385000","457750","465000","550000","542750","580000"
"E12000008","South East","E07000007","Wycombe","164000","187500","206000","220000","229950","246000","250000","242000","250000","252500","250000","275000","285000","320000","345000","370000","380000"
"E12000008","South East","E07000061","Eastbourne","108000","131250","150000","156000","160000","175000","183500","164950","180000","175000","173700","174000","185000","199950","217500","229950","238250"
"E12000008","South East","E07000062","Hastings","81500","102000","125000","130000","136000","145000","150000","137500","145000","147500","150000","154225","161500","167000","189950","204500","215000"
"E12000008","South East","E07000063","Lewes","137500","163000","182500","195000","202000","220000","235000","200000","220000","230000","225500","235000","249950","275000","290000","299950","315000"
"E12000008","South East","E07000064","Rother","127500","161000","176000","182000","190000","207750","220000","200000","215000","215000","217000","225000","226500","245000","265000","270000","282500"
"E12000008","South East","E07000065","Wealden","143000","175000","192500","208000","211000","227000","242500","211000","235000","230000","230000","235000","247500","270000","290000","305500","315000"
"E12000008","South East","E07000084","Basingstoke and Deane","139950","159000","175000","185000","189250","207995","212500","190000","218000","207000","218500","223000","232500","245000","276000","297250","305000"
"E12000008","South East","E07000085","East Hampshire","165000","189725","205000","221250","234000","249995","249995","240000","259995","260000","250000","260000","282000","305000","330000","356750","355000"
"E12000008","South East","E07000086","Eastleigh","130000","154250","173000","178000","185000","196000","203250","183000","195000","199850","205000","202000","218000","234950","250000","265000","277500"
"E12000008","South East","E07000087","Fareham","135500","160050","174000","180000","189000","202000","207750","185000","199950","200000","205000","207500","220000","239995","257000","280000","285000"
"E12000008","South East","E07000088","Gosport","88000","114250","127075","131000","137950","144000","147000","137000","143900","140500","146000","147500","155000","163875","178250","195000","203000"
"E12000008","South East","E07000089","Hart","181000","208000","222500","239950","243000","265000","277000","249950","270000","282750","282750","285000","317000","350000","375000","390500","395000"
"E12000008","South East","E07000090","Havant","124950","142250","164000","165000","175000","186375","189995","173000","189995","185000","185000","193750","207500","215000","235000","250000","260000"
"E12000008","South East","E07000091","New Forest","149000","180000","197000","215000","225000","237500","242866","220000","240000","245000","244950","245000","250000","280000","297000","315000","322250"
"E12000008","South East","E07000092","Rushmoor","130000","155000","162500","173000","177000","193000","207000","184975","202500","200000","200000","208000","225000","249950","272000","295000","295000"
"E12000008","South East","E07000093","Test Valley","149950","168975","190000","196500","215975","225000","240000","218000","230000","237000","235000","236000","245000","260000","279950","298000","300000"
"E12000008","South East","E07000094","Winchester","195000","221000","244000","249995","245000","275000","290000","250000","285000","302000","295000","305000","321750","350000","365000","410000","410000"
"E12000008","South East","E07000105","Ashford","118000","142000","164500","167000","179950","191500","196245","175000","190000","181000","186525","194500","213500","227000","240750","260000","275000"
"E12000008","South East","E07000106","Canterbury","118000","146500","168000","178000","182100","196000","205000","175000","200000","202000","202250","207500","225000","240000","262500","280000","293000"
"E12000008","South East","E07000107","Dartford","114250","137500","152000","159995","170000","182500","190000","175000","180000","185000","187000","195000","212000","235000","271500","288750","304000"
"E12000008","South East","E07000108","Dover","90000","110500","135000","142000","147500","165000","167000","150000","165000","155000","160000","163000","179000","186000","203000","220000","235000"
"E12000008","South East","E07000109","Gravesham","112000","135000","152000","160000","164000","178000","180000","168500","178500","178000","180000","188000","199995","221025","255000","275000","280000"
"E12000008","South East","E07000110","Maidstone","127375","150000","175000","182000","188250","202500","210000","184000","205000","200000","200000","206000","218000","245000","262500","282500","295000"
"E12000008","South East","E07000111","Sevenoaks","173000","197500","224500","230000","247000","264000","268375","267750","270000","285000","280000","285500","305000","350000","360000","385000","407000"
"E12000008","South East","E07000112","Folkestone and Hythe","95000","124000","144995","155000","164995","176000","180000","165000","175000","174750","175000","177500","182500","196500","215000","235000","245000"
"E12000008","South East","E07000113","Swale","93500","118000","135000","143500","149995","160000","167000","150000","157000","150000","158000","160000","175000","186000","215000","225000","240000"
"E12000008","South East","E07000114","Thanet","85995","110000","130000","140000","152000","164950","166000","150000","160000","153000","156000","157000","167950","177000","195950","216000","228000"
"E12000008","South East","E07000115","Tonbridge and Malling","149000","172000","192000","197500","215000","235000","237500","210000","232000","238000","230000","240000","250000","277000","315000","329000","340000"
"E12000008","South East","E07000116","Tunbridge Wells","150000","177500","200000","215000","227000","244950","247000","235000","250000","247000","250000","250000","265000","295000","325000","350000","367500"
"E12000008","South East","E07000177","Cherwell","129000","154375","168000","174000","184500","198000","201750","186500","205000","210000","209000","215000","232000","246500","275000","277500","290000"
"E12000008","South East","E07000178","Oxford","170000","198000","218000","228000","232250","250000","264500","237500","250000","260000","270000","285000","305000","338000","372000","396500","391000"
"E12000008","South East","E07000179","South Oxfordshire","175000","201000","217000","229950","241875","268000","270000","249999","275000","270000","280000","285000","305000","335000","355000","377500","385500"
"E12000008","South East","E07000180","Vale of White Horse","160000","183000","199950","210000","222000","244995","248000","220000","245000","245000","249950","249999","265000","285000","312500","325000","340000"
"E12000008","South East","E07000181","West Oxfordshire","156000","177000","199000","205000","218000","230000","230000","219975","235000","235000","239950","243000","250000","277500","299975","315000","325000"
"E12000008","South East","E07000207","Elmbridge","230000","250000","275000","285000","312000","349950","380000","355000","391206.5","385000","400000","425000","450000","485000","535000","578000","565000"
"E12000008","South East","E07000208","Epsom and Ewell","195000","225000","242000","249950","264250","295000","305000","250000","304500","310000","310000","323000","355000","400000","450000","482500","470500"
"E12000008","South East","E07000209","Guildford","185000","208000","230000","240000","249950","275000","280000","250000","295000","294000","295000","305301","330000","368000","410000","435000","445000"
"E12000008","South East","E07000210","Mole Valley","213000","237500","250000","285000","300000","310000","324000","305044","338500","348500","345000","375000","385000","420000","469000","499725","497500"
"E12000008","South East","E07000211","Reigate and Banstead","170000","199950","220000","229000","235000","250000","265000","246975","272500","270000","265000","281500","309950","340000","379950","392500","405000"
"E12000008","South East","E07000212","Runnymede","180000","205500","220000","230000","244750","260000","275000","250000","250000","270750","250000","275000","308975","337000","375000","398000","399950"
"E12000008","South East","E07000213","Spelthorne","171975","190000","206500","213125","225000","243000","247250","235000","245000","249950","250000","265000","285000","321000","365000","390000","382000"
"E12000008","South East","E07000214","Surrey Heath","190000","216000","229000","237500","246000","269950","270000","250000","276290","275000","280000","295000","310000","351500","375000","397250","405000"
"E12000008","South East","E07000215","Tandridge","181500","215000","235000","236700","250000","270750","280000","250000","286404","295000","285000","300000","321500","365000","387500","420000","414500"
"E12000008","South East","E07000216","Waverley","197000","229000","245000","250000","270000","295000","308500","290000","320000","329975","335000","340000","355000","385000","420000","450000","465000"
"E12000008","South East","E07000217","Woking","165000","190000","207500","220000","228650","247500","250000","238250","250000","259500","267500","275000","299950","328225","370000","396250","390000"
"E12000008","South East","E07000223","Adur","128500","150000","167125","177500","185000","204950","215000","183000","200000","203250","209950","217000","230000","260000","285000","300000","307000"
"E12000008","South East","E07000224","Arun","124950","150000","167500","179950","184000","204250","210000","182000","207500","200000","205000","210000","222500","237500","255000","270000","279950"
"E12000008","South East","E07000225","Chichester","159500","190000","220000","230000","239950","249950","250000","240000","250000","265000","270000","267500","285000","300000","332000","350000","365000"
"E12000008","South East","E07000226","Crawley","125000","145000","162725","170000","174000","190000","202000","174725","184500","185000","190000","195000","219975","240000","267000","282000","295000"
"E12000008","South East","E07000227","Horsham","166525","190000","215000","225000","236500","250000","260500","230000","260000","250000","265000","275000","295000","315000","350000","372500","370000"
"E12000008","South East","E07000228","Mid Sussex","157000","188000","209000","220000","225500","241100","249950","230000","245000","250000","247500","250000","279950","300000","339950","350000","360000"
"E12000008","South East","E07000229","Worthing","119997.5","145850","159500","166500","175000","192500","195000","175000","195000","196000","199725","203000","214975","235000","255000","270000","290000"
"E12000009","South West","E06000022","Bath and North East Somerset","139950","167500","185950","195000","204500","227000","225000","200000","229000","230000","232500","238500","245000","265000","287000","301875","315000"
"E12000009","South West","E06000028","Bournemouth","122500","147000","167000","175000","183000","195000","198000","175000","194000","199000","196000","198000","205000","215000","228000","240000","250000"
"E12000009","South West","E06000023","Bristol, City of","105000","128750","142000","150000","159000","174000","175000","160052.5","172500","172500","175000","176000","188000","209725","235000","255000","265000"
"E12000009","South West","E06000052","Cornwall","99950","135000","162500","177500","183975","195500","198000","178500","189000","190000","188000","187500","190000","200000","205000","215000","220000"
"E12000009","South West","E06000053","Isles of Scilly","185000","265000","300625","342500","295000","352500","327000","335000","300000","345000","335000","348750","237500","325000","287500","290000","322500"
"E12000009","South West","E06000024","North Somerset","107500","130000","150000","162000","169950","185000","189000","174950","188000","184950","183950","189000","200000","215000","224000","235000","250000"
"E12000009","South West","E06000026","Plymouth","75000","90000","115000","128950","135000","148500","145500","138000","144975","140000","140000","142000","151000","155000","162000","165000","170000"
"E12000009","South West","E06000029","Poole","131750","160000","180000","191750","196000","216250","220000","195000","210000","205000","210000","215000","230000","245000","260000","271000","280000"
"E12000009","South West","E06000025","South Gloucestershire","113500","135000","149000","158000","166000","184000","186000","169950","183900","177000","181000","184950","200000","215000","235000","250000","260000"
"E12000009","South West","E06000030","Swindon","107950","119000","129000","133000","140000","152000","153000","139972.5","153000","149972.5","146500","151000","160000","169000","188000","203000","212500"
"E12000009","South West","E06000027","Torbay","94000","119500","140000","155000","159000","170000","169950","154000","162000","159950","156000","160000","165000","170500","178000","184950","190000"
"E12000009","South West","E06000054","Wiltshire","127000","148000","167500","177000","185000","197000","200000","180495","198000","200000","200000","199950","210000","220000","237500","250000","260000"
"E12000009","South West","E07000040","East Devon","127500","160000","183000","193500","200000","220000","220475","205000","225000","222500","222000","216500","228000","242500","239950","263200","272500"
"E12000009","South West","E07000041","Exeter","104000","132000","153500","161000","168000","179105","184000","172000","178000","184000","182500","185000","189950","205000","212500","227000","240000"
"E12000009","South West","E07000042","Mid Devon","113000","135000","160000","169950","172500","187500","195000","175000","182000","187500","183500","191000","187500","199000","205000","211000","229500"
"E12000009","South West","E07000043","North Devon","112000","137000","162500","179000","187000","202751","195000","175000","195000","190000","194475","187500","199951","210000","215000","220000","230000"
"E12000009","South West","E07000044","South Hams","137000","172750","192000","219950","228000","247500","250000","225000","245000","242750","230000","240000","249000","270000","267500","275000","290000"
"E12000009","South West","E07000045","Teignbridge","115000","141000","164950","180000","185000","198000","197000","182500","196750","195000","193000","192000","198000","212500","218497.5","228000","235000"
"E12000009","South West","E07000046","Torridge","105000","130000","155000","169950","175000","182500","190000","170000","188000","180000","179000","174000","183000","191250","193000","207000","219950"
"E12000009","South West","E07000047","West Devon","115000","149500","175000","185000","199950","210000","215000","192500","191000","192500","191000","197500","197500","215000","224000","215000","235000"
"E12000009","South West","E07000048","Christchurch","152625","185000","212500","225000","227500","246225","250000","229950","247000","249950","250000","250000","265000","295000","312500","330000","352500"
"E12000009","South West","E07000049","East Dorset","169950","212500","230000","235000","244000","267500","270000","240000","260000","258250","265000","267500","287725","300000","325000","350000","358000"
"E12000009","South West","E07000050","North Dorset","129000","157250","177000","182250","190000","209950","220000","195000","211250","200000","205000","210000","219950","226500","240000","250000","261250"
"E12000009","South West","E07000051","Purbeck","139950","165000","195000","210000","220000","232000","236500","209000","230000","235000","230000","235000","245500","261500","275000","295000","293000"
"E12000009","South West","E07000052","West Dorset","136500","169950","190000","209500","217500","232000","236000","219875","229950","232250","233500","234975","235000","250000","260000","272250","280000"
"E12000009","South West","E07000053","Weymouth and Portland","102000","134000","145000","159000","172500","192000","189975","175000","180000","180000","180000","180000","182000","192000","195000","200000","215000"
"E12000009","South West","E07000078","Cheltenham","123000","140000","159475","173000","177500","185500","194000","175000","196000","195000","198000","200000","208000","220000","227000","249725","258000"
"E12000009","South West","E07000079","Cotswold","157750","193000","220000","235075","246500","250000","270000","250000","275000","268500","265000","270000","282250","295547","312250","320000","345000"
"E12000009","South West","E07000080","Forest of Dean","98250","123500","145000","156000","163000","181000","179725","162000","173500","168750","169375","160000","168000","177500","190000","197000","207000"
"E12000009","South West","E07000081","Gloucester","83375","103000","124000","128000","137000","152500","152250","135000","145000","136000","142500","145000","150000","160000","171250","180000","190000"
"E12000009","South West","E07000082","Stroud","118000","144000","165000","177500","179950","200000","205000","185000","188000","191500","185000","192000","205000","215250","227750","247000","260000"
"E12000009","South West","E07000083","Tewkesbury","115000","138625","157000","165500","170000","185000","195000","165000","185000","180000","185000","185000","200000","210000","223500","235000","246000"
"E12000009","South West","E07000187","Mendip","110000","134000","152500","167500","168000","185000","189975","172500","181750","182500","175000","180000","190000","200000","220000","235000","249950"
"E12000009","South West","E07000188","Sedgemoor","94000","120000","146000","152500","157000","172975","175000","156000","168000","164000","165400","167500","169950","178000","187500","200000","210000"
"E12000009","South West","E07000189","South Somerset","100000","129500","149725","160000","165000","179950","180000","170000","175000","175000","171500","173640","180000","190000","190000","205000","215000"
"E12000009","South West","E07000190","Taunton Deane","105000","129950","150000","166000","165000","179950","182000","170000","176000","175000","175000","174000","179000","189950","193000","197500","215000"
"E12000009","South West","E07000191","West Somerset","115000","148000","167500","178500","182500","194000","210000","184290","200000","188000","195000","196250","200000","205000","200000","229000","230000"
"W92000004","Wales","W06000001","Isle of Anglesey","67500","82000","115000","127250","135100","155950","150500","146000","150000","143000","145000","140000","145000","152500","160000","165000","167000"
"W92000004","Wales","W06000002","Gwynedd","59000","77000","99950","125000","136000","146000","145000","133500","138750","132000","134975","135000","135000","144000","141000","143500","150000"
"W92000004","Wales","W06000003","Conwy","69000","89990","116000","135000","140000","150000","149950","135000","145000","144500","138500","138000","144000","144000","149000","153500","157000"
"W92000004","Wales","W06000004","Denbighshire","59995","78000","97000","115000","125000","130000","131625","120000","127500","122000","124000","125000","124950","134000","135000","136500","140500"
"W92000004","Wales","W06000005","Flintshire","69000","85000","110000","125000","128000","140500","137500","130000","130025","130000","130000","129000","134000","140000","148000","150000","155500"
"W92000004","Wales","W06000006","Wrexham","63000","82950","109950","119950","129500","138000","138000","130000","135000","125000","130000","125000","132430","138000","144000","145000","147500"
"W92000004","Wales","W06000023","Powys","78850","95000","130000","144000","154000","165000","165000","150000","163000","155000","155000","155000","160000","162500","165000","172500","177000"
